customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment
5913,15200.0,10.7702,1,3,0,0,97650.0,2015-04-26,0,0,17.0,2015-09-07
5914,3640.0,6.570600000000001,2,3,1,2,72520.0,2011-08-09,0,3,18.0,2011-12-24
5915,6400.0,12.99,0,5,0,2,32281.6,2014-10-12,0,0,17.0,2016-01-14
5916,9400.0,9.5158,1,4,1,2,29440.0,2013-08-16,0,0,11.0,2014-02-21
5917,8000.0,7.5744,2,3,0,0,94000.0,2015-04-12,0,0,14.0,2016-01-11
5918,12090.0,14.3451,0,6,1,0,45600.0,2014-07-23,0,0,8.0,2016-01-15
5919,5880.0,7.6074,1,0,1,0,43200.0,2015-10-19,0,0,12.0,2016-01-17
5920,10476.0,24.5385,3,2,0,0,34667.52,2014-03-11,0,0,15.0,2015-08-08
5921,9900.0,7.2588,2,7,1,2,116620.0,2015-03-17,0,0,16.0,2016-01-22
5922,24250.0,12.9865,0,9,1,2,62080.0,2015-11-16,0,0,10.0,2016-01-13
5923,11960.0,11.2035,1,6,1,2,39360.0,2013-08-06,0,0,13.0,2016-01-06
5924,13752.0,11.4366,1,0,0,2,47940.0,2014-11-21,0,0,9.0,2016-01-27
5925,5580.0,7.8111,2,7,0,0,86450.0,2015-05-26,0,2,10.0,2016-01-22
5926,14100.0,12.85,1,3,1,1,69580.0,2014-02-13,0,0,16.0,2015-03-10
5927,1092.0,11.8209,0,1,1,0,71280.0,2014-05-19,0,2,20.0,2016-01-20
5928,5005.0,11.2994,1,2,1,0,39900.0,2015-05-14,0,0,14.0,2016-01-27
5929,4875.0,17.4146,4,2,1,0,33950.0,2012-10-17,0,0,7.0,2015-10-10
5930,7360.0,6.03,2,6,0,0,77600.0,2014-10-24,0,0,19.0,2016-01-11
5931,5640.0,12.4362,0,3,1,0,16235.8378,2015-07-17,0,1,7.0,2016-01-11
5932,18400.0,13.8768,0,0,1,2,51683.82,2014-02-15,0,0,24.0,2015-04-25
5933,7920.0,8.5281,1,8,1,2,101200.0,2015-04-22,0,0,15.0,2015-12-16
5934,10230.0,8.7115,1,4,0,2,81480.0,2015-03-01,0,1,20.0,2015-12-14
5935,24750.0,14.2002,0,2,1,2,78120.0,2014-10-20,0,0,9.0,2014-11-04
5936,8930.0,9.7902,1,10,0,2,93000.0,2015-07-19,0,0,6.0,2016-01-12
5937,20580.0,7.443799999999999,1,2,0,0,103400.0,2015-07-21,0,0,10.0,2016-01-17
5938,17460.0,13.7655,0,7,0,0,51700.0,2014-10-19,0,0,17.0,2016-01-15
5939,19110.0,14.6976,0,10,1,2,60140.0,2013-03-16,0,0,11.0,2015-11-13
5940,24000.0,7.239,2,4,1,2,91140.0,2014-01-02,0,0,8.0,2016-01-19
5941,9338.0,10.6076,1,0,1,0,41850.0,2015-07-17,0,0,14.0,2015-12-07
5942,13136.25,9.6127,1,7,0,0,33000.0,2011-12-22,0,0,13.0,2013-12-15
5943,19600.0,8.016399999999999,1,5,1,0,92150.0,2015-09-20,0,0,25.0,2016-01-21
5944,4700.0,11.3751,1,4,0,0,46500.0,2011-05-19,0,2,11.0,2013-04-06
5945,14218.75,9.0909,1,2,0,0,31280.0,2015-08-09,0,0,12.0,2016-01-09
5946,3152.5,16.967,4,7,1,0,49290.0,2015-07-23,0,0,9.0,2016-01-09
5947,31850.0,9.0783,1,5,1,2,168000.0,2015-07-26,0,0,40.0,2016-01-08
5948,2730.0,10.3306,1,6,1,0,28800.0,2014-07-21,0,0,5.0,2015-07-23
5949,16632.0,13.7655,0,7,1,2,50600.0,2014-10-06,0,0,11.0,2016-01-27
5950,9200.0,11.2994,1,9,0,2,48880.0,2015-05-08,0,0,17.0,2016-01-04
5951,15200.0,13.4044,0,2,0,0,43000.0,2010-01-07,0,0,15.0,2011-11-19
5952,11400.0,8.3447,1,0,0,2,40950.0,2015-09-06,0,0,13.0,2016-01-17
5953,26600.0,10.3306,1,9,1,2,96900.0,2015-04-21,0,0,27.0,2015-12-17
5954,19600.0,13.5606,0,5,1,2,72200.0,2014-08-14,0,0,20.0,2015-01-10
5955,6141.0,12.9789,1,6,0,1,73500.0,2013-04-26,0,0,6.0,2014-08-08
5956,9800.0,7.709600000000001,1,10,1,2,98000.0,2015-12-06,0,0,25.0,2016-01-10
5957,9900.0,16.2526,3,9,0,0,45000.0,2007-09-16,0,0,14.0,2010-10-11
5958,9600.5,13.1506,0,4,0,1,27900.0,2015-10-06,0,0,7.0,2016-01-18
5959,33600.0,6.6432,2,6,1,2,126100.0,2015-02-09,0,0,19.0,2015-12-09
5960,22320.0,10.8801,1,6,1,0,122281.46,2015-07-16,0,0,12.0,2016-01-27
5961,7520.0,13.23,0,1,0,0,45000.0,2010-10-07,0,7,3.0,2013-08-01
5962,4550.0,13.7352,0,4,1,1,42588.0,2014-04-16,0,0,12.0,2016-01-09
5963,7161.0,8.18,1,2,1,2,73500.0,2015-10-09,0,2,15.0,2016-01-04
5964,17125.5,19.5902,3,1,0,0,34300.0,2015-01-08,0,2,6.0,2015-12-07
5965,9800.0,17.907,4,10,1,0,36400.0,2013-03-17,0,2,16.0,2016-01-04
5966,7680.0,11.6755,0,1,0,2,56400.0,2015-07-19,0,0,27.0,2016-01-03
5967,4140.0,9.0783,1,1,1,1,14700.0,2014-07-19,0,1,7.0,2016-01-14
5968,24000.0,6.9696,2,8,0,2,173900.0,2015-08-01,0,0,15.0,2016-01-08
5969,7680.0,12.39,0,9,1,2,47520.0,2014-11-02,0,2,7.0,2015-12-01
5970,18894.0,24.9504,3,7,1,0,56430.0,2014-08-22,0,0,21.0,2015-07-27
5971,20240.0,4.841200000000001,2,3,0,0,91000.0,2015-11-02,0,0,10.0,2016-01-06
5972,1880.0,8.3232,1,3,1,2,45000.0,2014-12-26,0,3,14.0,2016-01-01
5973,23644.0,14.99,0,6,1,2,61100.0,2014-07-18,0,0,12.0,2016-01-10
5974,10425.0,16.1405,4,2,1,0,79680.0,2015-06-10,0,0,26.0,2016-01-15
5975,7280.0,10.8976,1,9,0,0,57660.0,2010-06-05,0,2,8.0,2013-07-22
5976,7440.0,12.6635,0,2,1,2,27000.0,2015-04-17,0,0,12.0,2015-12-19
5977,9400.0,7.8111,2,4,0,0,44550.0,2015-11-08,0,0,16.0,2016-01-19
5978,13559.0,18.4965,4,6,0,0,34000.0,2014-03-16,0,0,13.0,2015-12-07
5979,9400.0,4.8944,2,3,0,2,187200.0,2015-08-12,0,3,11.0,2015-12-06
5980,25575.0,15.2978,4,6,1,0,96460.0,2014-10-07,0,0,19.0,2016-01-09
5981,13554.75,16.8201,4,9,0,0,36682.35,2014-08-12,0,0,8.0,2015-12-03
5982,18430.0,10.6076,1,10,1,0,79380.0,2015-04-23,0,0,10.0,2015-12-02
5983,8460.0,17.52,4,7,1,2,55200.0,2013-08-01,0,0,13.0,2015-10-13
5984,19305.0,7.074800000000001,2,3,1,0,80360.0,2014-06-01,0,0,13.0,2016-01-17
5985,30889.0,14.99,0,5,0,0,63700.0,2014-10-27,0,0,15.0,2015-12-02
5986,18600.0,7.0104,2,1,0,2,79050.0,2013-01-10,0,0,15.0,2015-02-02
5987,14582.5,15.561000000000002,0,4,1,2,99910.0,2013-11-05,0,0,10.0,2015-12-21
5988,26132.0,12.0442,0,9,1,2,61907.31,2015-09-25,0,0,14.0,2016-01-19
5989,14550.0,14.357,0,0,1,1,37600.0,2015-10-25,0,0,15.0,2016-01-17
5990,1940.0,16.5792,4,1,0,2,39600.0,2012-04-18,0,0,7.0,2015-04-08
5991,34650.0,19.3903,3,1,1,2,101200.0,2015-12-23,0,0,13.0,2016-01-05
5992,4136.0,14.3612,4,10,1,2,57204.174300000006,2014-07-27,0,0,4.0,2015-09-23
5993,14880.0,10.6764,1,8,1,0,101000.0,2015-12-17,0,0,16.0,2016-01-14
5994,8500.0,12.521,0,6,0,0,75440.0,2015-11-08,0,0,12.0,2016-01-07
5995,10120.0,5.870699999999999,2,8,0,2,75000.0,2015-05-27,0,0,11.0,2016-01-23
5996,11880.0,7.5256,1,7,0,2,32592.0,2015-06-17,0,0,12.0,2016-01-19
5997,11091.25,16.9725,3,4,1,0,74054.4,2015-04-01,0,0,15.0,2016-01-10
5998,11160.0,8.544,2,5,1,2,69840.0,2013-06-23,0,0,6.0,2015-12-02
5999,22971.0,18.8062,3,6,1,2,63050.0,2015-06-07,0,0,9.0,2016-01-03
6000,5760.0,7.1799,2,10,0,2,79980.0,2015-04-02,0,2,19.0,2015-12-27
6001,19400.0,11.3199,1,3,1,2,116850.0,2014-05-10,0,0,14.0,2016-01-12
6002,5076.0,18.6516,3,4,1,1,13800.0,2015-05-11,0,0,9.0,2015-12-16
6003,7280.0,12.7968,0,7,1,0,29400.0,2015-04-07,0,0,7.0,2015-12-16
6004,9600.0,16.3251,4,4,1,0,44640.0,2011-08-05,0,0,10.0,2015-12-04
6005,18200.0,13.4304,0,7,0,0,65000.0,2015-04-15,0,0,12.0,2016-01-04
6006,19800.0,13.1412,0,8,1,1,65800.0,2014-10-26,0,0,16.0,2015-08-21
6007,15092.0,18.096,4,0,1,0,41963.13,2013-08-11,0,0,9.0,2015-06-16
6008,13800.0,13.1967,0,3,1,2,100800.0,2015-07-10,0,0,12.0,2016-01-21
6009,15640.0,9.4766,1,5,0,2,83420.0,2014-01-25,0,0,19.0,2016-01-07
6010,8000.0,7.5744,2,1,0,0,32900.0,2015-12-04,0,0,8.0,2016-01-07
6011,18200.0,15.4539,0,4,1,2,50220.0,2014-03-25,0,0,7.0,2014-09-12
6012,4416.0,20.8453,3,7,1,1,53360.0,2013-06-23,0,2,10.0,2016-01-23
6013,6720.0,8.722,2,10,1,0,39770.0,2014-04-02,0,0,8.0,2015-08-13
6014,14560.0,7.821000000000001,2,7,0,2,99840.0,2012-02-23,0,0,15.0,2014-10-20
6015,24686.5,11.1507,1,10,1,2,55290.0,2013-10-01,0,0,16.0,2016-01-22
6016,7200.0,13.11,1,6,0,0,38220.0,2012-04-13,0,0,18.0,2014-08-25
6017,12000.0,14.3,0,4,1,2,55800.0,2013-09-04,0,0,9.0,2016-01-05
6018,980.0,12.0555,0,8,0,0,17480.0,2015-04-20,0,1,3.0,2015-12-25
6019,28704.0,16.8672,4,4,0,2,59150.0,2015-05-13,0,0,9.0,2015-12-14
6020,9100.0,12.9888,1,9,1,0,28500.0,2014-01-09,0,0,12.0,2016-01-27
6021,17995.5,14.99,0,5,1,0,39990.0,2014-07-27,0,0,9.0,2016-01-11
6022,16560.0,18.5625,4,10,1,2,129980.0,2012-11-13,0,0,14.0,2015-06-15
6023,8439.75,19.5902,3,5,1,0,59850.0,2015-07-27,0,0,19.0,2016-01-22
6024,20790.0,13.3104,0,6,1,2,78200.0,2014-03-11,0,0,11.0,2015-12-16
6025,14250.0,16.2338,4,7,1,1,29892.0,2012-03-19,0,0,8.0,2013-12-15
6026,2328.0,12.2636,0,6,1,1,47520.0,2015-10-11,0,2,14.0,2015-12-18
6027,22320.0,7.1799,2,1,0,2,73600.0,2015-03-12,0,0,8.0,2016-01-26
6028,15520.0,10.3306,1,9,0,0,138700.0,2015-10-04,0,2,10.0,2015-12-16
6029,11943.75,7.4166,2,5,1,2,46436.0,2015-08-01,0,0,12.0,2016-01-20
6030,16625.0,11.4264,1,7,0,0,50640.0,2012-02-05,0,0,9.0,2015-02-22
6031,18800.0,17.9452,4,4,1,0,120520.0,2013-07-08,0,0,13.0,2015-07-10
6032,30690.0,11.8655,1,8,1,0,97760.0,2014-04-18,0,0,14.0,2016-01-07
6033,18600.0,16.55,4,4,0,2,47000.0,2015-10-25,0,0,27.0,2016-01-23
6034,11520.0,16.0923,4,7,0,2,106220.0,2014-04-21,0,0,15.0,2014-07-12
6035,20900.0,8.18,1,6,1,0,103680.0,2015-08-04,0,0,7.0,2016-01-06
6036,6720.0,19.47,4,5,1,0,100000.0,2014-04-16,0,0,12.0,2014-11-19
6037,14400.0,15.8301,4,3,1,0,49000.0,2015-01-12,0,0,13.0,2015-05-07
6038,25760.0,23.8392,3,10,1,0,140600.0,2014-03-10,0,0,18.0,2015-12-12
6039,920.0,11.7984,0,9,1,2,60760.0,2015-08-17,0,0,5.0,2016-01-11
6040,32550.0,16.4803,4,9,1,2,81031.0,2015-11-05,0,0,14.0,2016-01-13
6041,22123.5,17.27,0,1,1,1,48960.0,2013-05-21,0,3,8.0,2014-05-25
6042,27600.0,11.3068,0,6,1,2,130328.24,2015-06-25,0,0,20.0,2016-01-02
6043,8460.0,17.9935,4,7,1,2,39990.0,2013-10-22,0,0,13.0,2014-06-20
6044,22750.0,7.7322,2,6,0,2,63050.0,2015-07-07,0,0,8.0,2016-01-07
6045,34650.0,22.5506,3,6,0,2,109200.0,2015-11-08,0,3,15.0,2015-11-10
6046,10152.0,16.1405,4,1,1,0,49920.0,2015-06-14,0,2,4.0,2016-01-23
6047,20750.5,17.508399999999998,3,10,0,0,46080.0,2014-11-21,0,0,27.0,2016-01-21
6048,13950.0,18.163200000000003,4,9,1,2,65800.0,2014-03-26,0,0,12.0,2015-05-09
6049,8736.0,7.2286,2,5,0,2,79200.0,2014-07-27,0,0,34.0,2015-07-23
6050,11640.0,11.4908,1,2,1,0,43700.0,2014-04-02,0,0,7.0,2014-05-23
6051,9400.0,8.7997,1,7,1,2,137000.0,2014-05-24,0,0,18.0,2014-08-24
6052,26730.0,12.29,0,9,0,0,86130.0,2015-06-19,0,0,9.0,2016-01-17
6053,10000.0,7.2588,2,8,0,0,125440.0,2015-05-08,0,0,32.0,2016-01-08
6054,3255.0,12.3382,0,9,1,2,114080.0,2015-11-26,0,3,18.0,2016-01-11
6055,7920.0,14.5035,0,3,0,0,52440.0,2015-07-02,0,0,17.0,2016-01-07
6056,2376.0,14.2105,0,9,1,2,25200.0,2015-05-24,0,0,9.0,2016-01-16
6057,33950.0,8.9866,1,7,1,2,87360.0,2015-10-07,0,0,16.0,2016-01-27
6058,18200.0,6.1983,2,3,1,2,273000.0,2015-04-22,0,2,11.0,2016-01-08
6059,9500.0,10.16,1,0,0,0,103950.0,2012-11-19,0,0,12.0,2015-11-25
6060,9100.0,11.99,1,10,1,2,46550.0,2014-03-25,0,0,11.0,2015-12-02
6061,6000.0,11.1504,1,0,0,0,73500.0,2013-02-04,0,0,12.0,2015-12-03
6062,27720.0,6.92,2,7,0,2,93100.0,2015-04-12,0,0,17.0,2016-01-22
6063,23520.0,9.9603,1,0,1,2,67900.0,2008-03-05,0,2,12.0,2009-08-04
6064,29700.0,19.3248,3,2,1,0,124754.0,2015-02-15,0,0,24.0,2016-01-08
6065,28200.0,10.7702,1,0,0,2,104178.0,2015-03-18,0,0,10.0,2015-12-04
6066,23940.0,15.0059,4,9,1,2,78210.0,2014-12-01,0,0,12.0,2016-01-12
6067,10000.0,8.436399999999999,1,5,0,0,32550.0,2015-03-16,0,0,11.0,2015-12-05
6068,4655.0,9.2456,1,1,1,2,63000.0,2013-04-04,0,0,19.0,2014-07-19
6069,13701.25,16.825899999999997,4,8,1,0,35640.0,2012-09-21,0,0,6.0,2013-12-23
6070,31680.0,7.426,2,7,1,2,188000.0,2012-12-09,0,0,21.0,2015-12-15
6071,11648.0,10.2207,1,3,0,0,34875.0,2015-05-18,0,0,9.0,2016-01-15
6072,25350.0,13.1506,0,3,1,2,436800.0,2015-09-06,0,0,21.0,2016-01-25
6073,7128.0,7.8111,2,10,0,0,34473.6,2015-08-27,0,0,3.0,2015-12-04
6074,4950.0,10.8531,1,8,1,1,39200.0,2014-08-11,0,0,18.0,2016-01-23
6075,8986.25,14.4936,0,0,1,2,30030.0,2014-04-12,0,0,12.0,2016-01-03
6076,19800.0,8.1286,1,7,0,2,84150.0,2015-12-01,0,0,15.0,2016-01-01
6077,9054.5,20.0802,3,9,0,2,43200.0,2014-05-07,0,5,13.0,2016-01-13
6078,19200.0,7.3055,2,10,1,0,198850.0,2014-10-24,0,0,5.0,2016-01-13
6079,8148.0,7.6892,1,6,1,2,59400.0,2015-09-08,0,3,13.0,2016-01-12
6080,7360.0,12.7302,0,3,1,0,50000.0,2014-11-11,0,0,31.0,2015-05-13
6081,9100.0,7.771,1,3,0,2,75240.0,2015-08-16,0,0,6.0,2016-01-21
6082,26196.25,13.9104,0,6,0,2,98580.0,2014-10-17,0,0,22.0,2015-02-16
6083,15680.0,18.179,3,1,0,1,69750.0,2015-10-17,0,0,15.0,2016-01-08
6084,11858.25,24.3607,3,10,1,0,33320.0,2015-07-12,0,0,10.0,2016-01-20
6085,7410.0,10.5504,1,10,0,0,61000.0,2015-03-10,0,0,14.0,2015-12-08
6086,18596.25,14.6112,0,1,0,0,40920.0,2013-08-10,0,0,9.0,2015-12-22
6087,9828.0,14.3612,4,5,0,2,78200.0,2015-04-25,0,0,6.0,2016-01-20
6088,17266.25,18.8508,3,10,0,2,36432.0,2015-04-08,0,0,14.0,2016-01-10
6089,17820.0,10.5504,1,9,1,1,54880.0,2015-04-21,0,0,6.0,2016-01-23
6090,17563.0,7.443799999999999,1,5,0,2,131000.0,2015-11-16,0,2,26.0,2016-01-08
6091,5808.0,20.5446,3,8,0,2,42129.0,2014-04-27,0,3,12.0,2016-01-05
6092,18000.0,14.0434,0,1,1,2,62217.0,2013-08-01,0,0,11.0,2016-01-25
6093,33600.0,19.885,3,6,1,2,98000.0,2014-01-22,0,0,7.0,2015-12-16
6094,26384.0,5.7408,2,7,1,2,202400.0,2015-07-13,0,0,16.0,2016-01-21
6095,14400.0,15.7225,4,0,1,0,54708.0,2015-06-22,0,0,8.0,2016-01-19
6096,1274.0,12.5631,0,8,0,0,27300.0,2015-02-21,0,2,13.0,2015-12-07
6097,7275.0,12.99,1,1,0,0,69000.0,2013-11-27,0,0,11.0,2014-09-15
6098,25110.0,15.5103,4,2,1,2,74100.0,2015-01-27,0,0,16.0,2016-01-15
6099,5160.0,16.598399999999998,4,7,0,0,31960.0,2014-07-26,0,0,5.0,2016-01-19
6100,14560.0,10.5252,1,9,0,0,59520.0,2011-02-25,0,0,5.0,2014-03-17
6101,6510.0,17.52,4,6,0,0,126336.0,2013-09-10,0,2,10.0,2016-01-24
6102,32751.25,12.6003,0,5,0,2,110200.0,2014-11-21,0,0,16.0,2015-12-27
6103,17112.0,21.99,3,1,0,0,61100.0,2015-07-12,0,0,11.0,2016-01-19
6104,4950.0,12.9812,4,10,1,0,31616.0,2008-12-27,0,2,10.0,2009-05-12
6105,22295.0,18.3488,3,0,1,2,148106.0,2014-05-26,0,0,20.0,2016-01-18
6106,18700.5,16.7519,4,3,1,0,63700.0,2015-12-08,0,0,13.0,2016-01-09
6107,17100.0,10.5248,1,5,0,0,75440.0,2015-01-19,0,0,19.0,2015-03-22
6108,4075.0,8.070400000000001,2,5,0,0,18240.0,2008-04-22,0,0,6.0,2009-07-15
6109,27641.25,23.7405,3,6,1,2,101920.0,2014-07-09,0,0,10.0,2015-05-03
6110,14250.0,6.4308000000000005,2,10,1,2,114680.0,2014-12-19,1,0,9.0,2016-01-25
6111,8930.0,4.9476,2,2,1,2,95000.0,2015-10-17,0,2,13.0,2016-01-15
6112,22770.0,12.0183,0,10,1,2,96600.0,2014-11-07,0,0,12.0,2016-01-20
6113,6272.0,11.3659,1,7,0,0,24700.0,2014-03-25,0,1,8.0,2016-01-04
6114,11760.0,10.108,1,0,1,2,59150.0,2015-12-21,0,2,13.0,2016-01-20
6115,14850.0,9.6903,1,4,1,2,66240.0,2013-10-03,0,0,9.0,2014-06-07
6116,5520.0,13.6245,0,5,0,0,24750.0,2015-08-15,0,2,10.0,2016-01-19
6117,22320.0,15.103199999999998,0,0,0,0,83600.0,2014-01-09,0,0,11.0,2015-12-21
6118,15360.0,13.394699999999998,1,1,1,2,72750.0,2014-01-06,0,0,20.0,2014-06-12
6119,11400.0,5.7321,2,4,1,2,67200.0,2010-11-15,0,3,7.0,2013-12-10
6120,8325.0,10.9725,1,9,1,0,37240.0,2013-07-15,0,0,6.0,2014-06-17
6121,20240.0,21.855,3,9,1,2,49140.0,2013-09-11,0,0,13.0,2016-01-17
6122,9100.0,13.4304,0,4,0,0,49500.0,2015-10-20,0,0,14.0,2016-01-14
6123,11760.0,11.2602,1,9,0,2,63700.0,2015-11-04,0,3,19.0,2016-01-06
6124,9800.0,20.0018,3,10,1,0,53460.0,2013-05-21,0,0,24.0,2014-10-26
6125,23184.0,10.6392,1,4,1,2,110000.0,2015-01-07,0,0,11.0,2016-01-15
6126,19000.0,8.5281,1,10,0,0,57000.0,2015-10-12,0,2,7.0,2015-12-09
6127,25760.0,14.6734,4,9,1,2,74250.0,2015-08-04,0,0,34.0,2016-01-25
6128,8910.0,6.4214,2,3,0,1,53086.0,2013-05-19,0,0,19.0,2014-06-06
6129,4061.25,11.5042,1,6,0,0,28200.0,2010-07-11,0,0,12.0,2013-07-07
6130,6790.0,11.7564,1,5,1,0,38535.75,2012-11-14,0,0,10.0,2015-06-23
6131,9400.0,9.17,1,9,0,0,54520.0,2015-11-07,0,2,8.0,2015-12-19
6132,13104.0,5.9697000000000005,2,8,0,2,136500.0,2013-03-07,0,0,11.0,2016-01-22
6133,7000.0,4.9476,2,9,0,2,95000.0,2015-09-18,0,3,9.0,2016-01-23
6134,13787.25,11.6352,1,10,0,0,30000.0,2012-03-03,0,0,8.0,2015-01-21
6135,24000.0,7.6074,1,3,1,2,120900.0,2015-09-02,0,3,19.0,2015-12-02
6136,27900.0,17.5655,3,2,1,2,67718.0,2015-11-17,0,0,15.0,2016-01-23
6137,29700.0,9.3799,1,4,0,2,113850.0,2014-04-11,0,3,9.0,2015-02-18
6138,15250.0,11.7984,0,5,0,0,57960.0,2015-07-05,0,0,20.0,2016-01-14
6139,9600.0,9.7902,1,0,0,2,32364.0,2015-04-12,0,5,8.0,2016-01-19
6140,11280.0,13.1836,0,5,1,2,47000.0,2015-11-07,0,2,12.0,2015-12-04
6141,13824.0,23.7501,3,0,1,0,36400.0,2015-10-24,0,0,7.0,2016-01-22
6142,9200.0,12.9301,0,5,1,2,88320.0,2015-09-16,0,2,16.0,2016-01-04
6143,19400.0,7.443799999999999,1,6,0,0,153450.0,2015-09-12,0,0,6.0,2016-01-15
6144,7500.0,11.9286,0,0,0,0,49162.0,2015-07-09,0,0,9.0,2016-01-23
6145,23387.0,7.9,2,10,1,2,113850.0,2013-11-14,0,0,10.0,2014-12-02
6146,1782.0,14.823899999999998,0,10,0,0,58333.0,2013-04-03,0,2,27.0,2013-12-20
6147,33600.0,8.9792,1,10,1,2,195300.0,2015-12-12,0,0,18.0,2016-01-02
6148,17100.0,10.0009,1,0,1,2,45942.0,2014-09-26,1,3,19.0,2016-01-17
6149,1152.0,13.0756,0,6,0,0,7425.0,2010-02-16,0,2,6.0,2012-02-14
6150,5676.25,13.6206,0,0,1,2,90210.0,2014-10-12,0,3,10.0,2016-01-21
6151,14880.0,11.8346,0,10,0,2,65800.0,2015-11-06,0,0,9.0,2016-01-19
6152,16675.0,18.544,3,5,0,0,77600.0,2014-10-09,0,0,9.0,2015-08-17
6153,4750.0,21.9285,3,9,1,0,23544.0,2014-08-09,0,2,2.0,2015-07-19
6154,9700.0,7.8111,2,2,1,0,46080.0,2015-12-11,0,0,10.0,2016-01-12
6155,11760.0,8.2222,2,5,0,0,53360.0,2014-08-22,0,0,21.0,2015-12-26
6156,13296.0,11.7117,0,1,0,2,40329.4,2009-08-13,0,0,14.0,2012-08-26
6157,4116.0,8.4966,1,9,0,0,43245.0,2015-02-14,0,2,7.0,2016-01-15
6158,4550.0,5.7888,2,9,1,2,21620.0,2012-11-16,0,2,8.0,2015-11-01
6159,11661.25,15.2978,4,4,1,2,26040.0,2015-03-02,0,0,9.0,2016-01-18
6160,19110.0,13.083,0,10,1,2,63651.0,2014-09-13,0,0,14.0,2016-01-06
6161,16080.0,17.033199999999997,4,7,0,0,56840.0,2013-09-04,0,0,12.0,2016-01-23
6162,2548.0,13.1967,0,0,1,0,45600.0,2015-03-20,0,0,21.0,2015-12-25
6163,9500.0,6.115200000000001,2,9,1,2,26600.0,2015-08-21,0,0,6.0,2016-01-15
6164,9300.0,6.9064000000000005,2,3,1,0,44100.0,2014-07-24,0,0,8.0,2015-06-21
6165,4950.0,11.1839,0,8,1,2,41850.0,2015-02-13,0,0,8.0,2015-12-17
6166,3800.0,11.9286,0,6,0,0,48500.0,2015-11-20,0,0,11.0,2016-01-23
6167,10000.0,13.0403,0,2,0,1,86000.0,2012-09-06,0,0,11.0,2014-01-19
6168,2880.0,5.7285,2,7,0,0,33600.0,2012-05-02,0,3,21.0,2015-05-18
6169,5586.0,4.9476,2,9,1,0,36046.0,2015-07-24,0,0,17.0,2016-01-23
6170,16972.5,15.8013,0,5,0,2,128780.0,2012-08-26,0,0,17.0,2015-01-04
6171,23040.0,11.53,1,1,1,0,90090.0,2015-10-03,0,0,13.0,2016-01-14
6172,13950.0,11.5479,0,9,0,0,45000.0,2015-04-11,0,0,11.0,2015-12-21
6173,13628.5,13.1967,0,2,0,2,37909.69,2015-07-10,0,0,17.0,2016-01-11
6174,3680.0,11.1504,1,6,0,2,65800.0,2012-07-10,0,0,10.0,2014-03-06
6175,19000.0,17.0429,4,10,1,2,59800.0,2014-03-22,0,0,8.0,2015-10-27
6176,7760.0,10.6603,1,9,1,0,22402.8,2015-08-01,0,0,7.0,2016-01-04
6177,14508.0,10.6722,1,7,1,2,75525.0,2015-12-05,0,0,12.0,2016-01-17
6178,9300.0,12.0555,0,5,0,2,73600.0,2015-10-23,0,0,20.0,2016-01-27
6179,13680.0,20.5702,3,6,1,2,75440.0,2015-08-26,0,0,15.0,2016-01-08
6180,9300.0,12.5685,0,1,0,0,48876.24,2010-09-14,0,0,9.0,2011-02-27
6181,6720.0,7.634900000000001,2,0,1,2,63700.0,2014-08-16,0,0,18.0,2016-01-12
6182,8245.0,18.1909,3,1,1,1,23000.0,2015-08-25,0,0,7.0,2016-01-02
6183,25325.0,17.1444,3,2,0,2,139160.0,2015-03-15,0,0,16.0,2015-12-09
6184,4868.75,13.8768,0,8,0,1,51150.0,2014-02-05,0,0,8.0,2015-12-15
6185,8625.75,10.2488,1,1,1,2,55737.0,2013-02-21,0,0,12.0,2013-06-26
6186,4299.75,11.7502,1,0,0,2,42300.0,2011-07-13,0,0,13.0,2013-10-12
6187,9888.0,17.1444,3,8,0,0,67320.0,2015-02-10,0,2,14.0,2015-12-07
6188,9700.0,7.852799999999999,1,2,0,2,40920.0,2015-10-14,0,0,20.0,2015-12-12
6189,2280.0,21.8405,3,9,1,2,52800.0,2015-05-26,0,2,10.0,2016-01-03
6190,7920.0,10.7767,1,10,0,0,50960.0,2011-04-07,0,0,6.0,2014-05-25
6191,2275.0,13.4304,0,10,0,0,29440.0,2015-02-22,0,0,12.0,2016-01-04
6192,25480.0,14.1867,0,8,0,2,73600.0,2015-11-04,1,0,11.0,2016-01-14
6193,10669.75,11.9508,0,6,1,0,27160.0,2014-10-21,0,0,10.0,2016-01-23
6194,9276.75,12.267,1,4,0,0,80640.0,2013-08-12,0,0,16.0,2016-01-05
6195,14700.0,8.18,1,9,0,2,110000.0,2015-07-15,0,0,14.0,2015-12-24
6196,2970.0,10.5504,1,7,1,2,53235.0,2015-05-11,0,2,9.0,2016-01-22
6197,7920.0,14.8295,4,8,0,0,38610.0,2014-10-24,0,0,12.0,2015-12-21
6198,2325.0,12.3969,0,1,0,1,23250.0,2015-07-22,0,0,9.0,2016-01-20
6199,19878.75,12.267,1,10,0,0,45600.0,2013-09-26,0,0,8.0,2015-03-21
6200,11960.0,12.4362,0,9,0,0,41850.0,2015-05-11,0,0,12.0,2015-12-10
6201,9604.0,12.8616,0,2,1,1,72168.97,2014-06-16,0,0,17.0,2016-01-17
